Items,A0,A1,A2,A3
9072,23,2,0,0
10298,6,0,0,0
9078,1,0,0,0
9079,12,0,0,0
21567,21,0,0,0
21565,191,6,0,1
21563,8,0,0,0
21562,5,0,0,0
24041,3,0,0,0
21560,1,0,0,0
24048,2,0,0,0
3555,95,3,0,0
22536,3,0,0,0
3553,13,0,0,0
3552,9,0,0,0
3550,2,0,0,0
3559,8,0,0,0
20960,4,0,0,0
20966,18,1,0,0
2914,3,0,0,0
2916,18,0,0,0
2919,7,0,0,0
712,6,1,0,0
24306,35,3,0,0
24307,43,1,0,0
4172,90,3,0,0
5300,6,0,0,0
5302,1,0,0,0
5303,3,0,0,0
5304,2,0,0,0
1064,1,0,0,0
5306,32,3,0,0
13017,0,1,0,0
13012,1,0,0,0
13011,2,0,0,0
1525,2,0,0,0
4329,49,1,1,0
4320,4,1,0,0
4324,95,10,0,0
4327,8,0,0,0
4326,3,0,1,0
18078,2,0,0,0
3145,45,1,0,0
1526,2,0,0,0
14596,20,2,0,0
3149,25,0,0,0
18072,32,2,0,0
18075,300,20,1,1
14593,10,0,0,0
14590,7,0,0,0
27537,2,0,0,0
20214,1,0,0,0
17868,3,0,0,0
20212,6,0,0,0
27533,7,0,0,0
17863,1,0,0,0
16640,1,0,0,0
27539,14,2,0,0
28444,3,0,0,0
12702,6,0,0,0
5779,17,0,0,0
23549,60,13,1,0
23548,3,0,0,0
27133,5,0,0,0
23541,26,0,0,0
5775,1,0,0,0
23094,9,0,0,0
23097,1,0,0,0
5776,5,0,0,0
27659,16,1,0,0
28052,1,0,0,0
27653,0,1,0,0
24259,1,0,0,0
27654,1,0,0,0
25879,1,0,0,0
29147,12,0,0,0
29146,27,2,0,0
29140,1,0,0,0
25871,14,0,1,0
29149,5,0,0,0
29148,3,0,0,0
23327,3,0,0,0
23890,4,0,0,0
28813,7,0,0,0
23895,3,0,0,0
28815,5,0,0,0
23321,19,0,0,0
23896,56,4,0,0
23898,4,0,0,0
23329,1,0,0,0
25151,8,0,0,0
15249,8,1,0,0
12560,23,0,0,0
12563,1,0,0,0
7410,2,0,0,0
7411,4,1,1,0
7417,12,0,0,0
16536,4,0,0,0
16534,5,0,0,0
3105,4,0,0,0
12620,4,0,0,0
6617,30,0,0,0
12627,14,0,0,0
12624,1,0,0,0
6619,1,0,0,0
16089,1,0,0,0
10840,152,5,4,1
10841,7,0,0,0
10844,1,0,0,0
10847,12,0,1,0
10848,2,0,0,0
28586,1,0,0,0
21022,2,0,0,0
21026,2,0,0,0
19525,5,0,0,0
19526,1,0,0,0
19521,1,0,0,0
19523,76,11,0,0
12198,9,0,0,0
23002,3,0,0,0
22055,8,0,0,0
22052,28,0,1,0
3507,13,0,0,0
22058,11,0,1,0
2345,1,0,0,0
26211,1,0,0,0
2347,6,0,0,0
26216,13,0,0,0
26219,1,0,0,0
28909,4,0,0,0
2349,10,0,0,0
2348,1,0,0,0
22754,4,0,0,0
22756,5,0,0,0
25493,2,0,0,0
21979,71,2,0,0
21974,1,0,0,0
21975,54,6,2,0
21977,5,0,0,0
21971,1,0,0,0
21796,105,1,1,0
21973,12,0,0,0
1889,8,0,0,0
3702,25,1,0,0
17664,4,1,0,0
1885,1,0,0,0
1884,6,1,0,0
17661,19,0,0,0
17660,4,0,0,0
17662,1,0,0,0
2121,9,0,0,0
2123,9,0,0,0
2122,2,0,0,0
13579,5,0,0,0
4669,2,0,0,0
4918,10,0,0,0
4919,25,0,1,0
13575,1,0,0,0
2128,189,3,1,0
13576,14,0,0,0
13570,7,0,0,0
4662,6,0,0,0
6445,3,0,0,0
15353,13,0,0,0
6911,2,1,0,0
15890,1,0,0,0
12431,80,5,0,0
28174,4,0,0,0
15422,9,0,0,0
17009,1,0,0,0
15344,9,1,1,0
6830,1,0,0,0
20779,1,0,0,0
136,2,0,0,0
134,4,0,0,0
20775,1,0,0,0
139,2,0,0,0
17002,2,0,0,0
17005,4,0,0,0
17006,1,0,0,0
9689,1,0,0,0
9688,16,2,0,0
15359,15,1,1,0
9683,4,0,0,0
12438,5,1,0,0
9685,2,0,0,0
15728,1,0,0,0
28630,1,0,0,0
5590,9,1,0,0
20519,11,2,0,0
20516,15,2,0,0
7250,2,0,0,0
7251,2,0,0,0
7252,2,0,0,0
15745,7,0,0,0
6856,3,1,0,0
15741,6,1,0,0
15748,3,0,0,0
83,8,10,0,0
22951,1,0,0,0
29334,22,1,0,0
29445,29,3,0,0
29446,25,3,1,0
29331,38,1,0,0
14927,2,0,0,0
8805,11,1,0,0
14925,27,0,0,0
14292,15,2,0,0
14922,26,1,0,0
18245,1,0,0,0
8809,1,0,0,0
14929,1,0,0,0
14928,1,0,0,0
6583,1,0,0,0
6582,6,0,0,0
8758,8,0,0,0
15527,6,0,0,0
8207,1,1,0,0
6588,1,0,0,0
8202,10,0,0,0
8751,8,0,0,0
7624,54,1,1,0
7626,5,1,0,0
7620,46,2,0,0
7622,5,1,0,0
7628,5,0,0,0
21095,2,0,0,0
9878,2,1,0,0
9879,5,0,0,0
13961,3,0,0,0
9875,1,0,0,0
9870,2,0,0,0
9871,2,0,0,0
11157,4,0,0,0
24519,106,2,0,0
11150,2,0,1,0
14433,1,0,0,0
24515,2,0,0,0
24514,9,1,0,0
24517,23,2,0,0
11159,30,3,0,0
11158,2,0,0,0
28319,5,0,0,0
1501,46,1,0,0
1506,1,0,0,0
3088,3,0,0,0
19477,21,0,0,0
3087,1,0,0,0
28310,3,0,0,0
23154,2,0,0,0
28316,2,0,0,0
658,5,0,0,0
3082,7,1,0,0
22208,2,0,0,0
22205,1,0,0,0
22204,16,1,0,0
18261,1,0,0,0
13805,1,0,0,0
13803,5,0,0,0
28177,74,2,1,0
3887,3,0,0,0
3886,20,0,0,0
3883,1,0,0,0
3889,8,0,0,0
3888,13,0,0,0
22083,1,0,0,0
11524,99,4,0,0
11523,12,0,0,0
11528,11,0,0,0
18046,1,0,1,0
18047,1,0,0,0
18425,1,0,0,0
25005,11,1,0,0
22220,12,0,0,0
25003,13,0,0,1
25009,14,1,0,0
27357,1,0,0,0
25260,415,7,5,0
25261,34,1,0,0
25263,3,0,0,0
25264,1,0,0,0
25266,3,0,0,0
25267,20,0,0,0
19955,11,1,0,0
16276,12,0,1,0
19951,25,1,0,0
16272,1,0,0,0
27950,8,2,0,0
16279,8,0,0,0
6007,20,0,0,0
6004,1,0,0,0
6005,1,0,0,0
17766,1,0,0,0
27953,1,0,0,0
17273,18,0,0,0
17271,1,0,0,0
17276,2,0,0,0
17277,6,0,0,0
17275,3,0,0,0
16112,5,0,0,0
7395,1,0,0,0
997,4,0,0,0
9273,6,0,0,0
7390,3,0,0,0
993,163,1,0,0
7392,1,0,0,0
10724,1,0,0,0
10726,87,5,1,0
7399,2,0,0,0
10051,9,2,0,0
10722,1,0,0,0
12388,1,0,0,0
22368,19,0,0,0
12386,2,0,0,0
12381,2,0,0,0
12380,1,0,0,0
26005,19,1,0,0
26007,7,0,0,0
26006,37,2,0,0
17844,1,0,0,0
21459,2,0,0,0
9098,1,0,0,0
9090,7,2,0,0
27566,1,0,0,0
21581,8,2,0,0
5098,13,0,0,0
5099,24,0,1,1
17491,7,0,0,0
3575,1,0,0,0
22857,1,0,0,0
5093,13,0,0,0
22852,23,0,0,0
22853,4,0,0,0
5097,1,0,0,0
4497,2,0,0,0
2665,1,0,0,0
4491,11,1,0,0
20989,1,0,0,0
20986,1,0,0,0
20984,1,0,0,0
13388,2,0,0,0
4498,11,0,0,0
2939,3,0,0,0
2936,2,0,0,0
2934,2,0,0,0
2935,1,0,0,0
18589,1,0,0,0
5324,21,1,1,0
5320,2,0,0,0
11895,1,0,0,0
18583,1,0,0,0
11897,4,0,0,0
14603,22,2,0,0
18587,2,0,0,0
5329,2,0,0,0
20186,1,0,0,0
20187,7,0,0,0
20184,67,1,1,0
20182,5,0,0,0
20180,184,8,1,0
20188,5,0,0,0
13039,9,2,0,0
13036,3,0,0,0
13030,3,0,0,0
18725,2,0,0,0
18727,1,0,0,0
18721,1,0,0,0
18051,18,2,0,0
23412,1,0,0,0
28788,6,0,0,0
23531,18,0,0,0
3168,4,0,0,0
28780,2,0,0,0
3164,33,0,0,0
28783,4,0,0,0
28784,6,0,0,0
28785,8,0,0,0
28786,4,0,0,0
28787,3,0,0,0
27518,1,0,0,0
27519,1,0,0,0
20234,1,0,0,0
27515,8,0,0,0
20230,2,0,0,0
27511,41,3,0,0
27513,7,0,0,0
733,2,0,0,0
735,1,0,0,0
739,3,0,0,0
23520,6,0,0,0
23525,17,0,0,0
23526,7,0,0,0
23529,1,0,0,0
27634,13,0,0,0
27637,28,5,0,0
27639,1,0,0,0
27638,19,10,0,0
13743,1,0,0,0
25857,3,0,0,0
25856,2,0,0,0
25855,1,0,0,0
25854,3,0,0,0
25853,1,0,0,0
4051,3,0,0,0
29163,4,0,0,0
29167,3,0,0,0
8566,1,0,0,0
8565,17,0,0,0
12811,4,0,0,0
26300,1,0,0,0
27189,1,0,0,0
27188,3,0,0,0
20902,45,4,0,0
11831,1,0,0,0
4058,4,0,0,0
12818,9,0,0,0
15269,48,6,0,0
20455,1,0,0,0
27629,1,0,0,0
7479,9,1,0,0
7471,1,0,0,0
7473,22,0,1,1
7474,3,0,0,0
7475,5,0,0,0
7477,1,0,0,0
16518,1,0,0,0
16519,7,0,2,0
19728,2,0,0,0
28370,101,4,2,1
16046,11,0,0,0
19095,26,0,0,1
19096,2,1,0,0
19725,1,0,0,0
19722,3,0,0,0
19093,1,0,0,0
6638,2,0,0,0
22692,2,0,0,0
6630,17,2,0,0
6635,8,0,0,0
12606,98,7,0,0
14416,3,0,0,0
26581,4,0,0,0
26583,9,1,0,0
14415,60,5,0,0
26587,1,0,0,0
26588,1,0,0,0
28376,2,0,0,0
24726,29,0,0,0
24724,1,0,0,0
24725,2,0,0,0
24720,3,0,0,0
24532,2,0,0,0
19540,4,2,0,0
21005,2,0,0,0
19544,1,0,0,0
15000,5,0,0,0
2008,6,0,0,0
22076,5,0,0,0
22077,20,2,0,0
22072,3,0,0,0
2323,20,2,0,0
2322,8,2,0,0
2320,1,0,0,0
2908,3,0,0,0
13633,5,0,0,0
2329,1,0,0,0
4709,128,5,3,0
4708,1,0,0,0
3619,14,0,0,0
8931,1,0,0,0
3760,17,0,0,0
3761,1,0,0,0
21919,126,5,0,0
3766,7,0,0,0
21912,1,0,0,0
21911,95,5,1,0
21916,17,0,0,0
21914,28,0,0,0
17649,1,0,0,0
17391,8,0,0,0
17390,2,0,0,0
17393,13,1,0,0
17640,262,11,0,0
17647,77,1,1,0
17394,10,0,0,0
17645,1,0,0,0
17396,4,0,0,0
2498,7,0,0,0
13559,8,0,0,0
2491,3,0,0,0
13552,7,0,0,0
13551,5,0,0,0
13550,1,0,0,0
13557,1,0,0,0
13556,15,0,0,0
4644,15,2,0,0
13554,92,5,0,0
19894,17,0,0,0
19897,15,0,0,0
19890,15,1,0,0
19891,62,6,0,0
19893,1,0,0,0
11773,12,0,0,0
11775,4,0,0,0
7893,2,0,0,0
11777,2,0,0,0
11776,86,4,0,0
17024,41,1,1,0
17020,49,2,0,0
5151,9,1,0,0
5150,35,1,0,0
5152,6,0,0,0
5157,35,1,0,0
17028,3,0,0,0
116,1,0,0,0
111,4,0,0,0
20751,31,3,0,1
20750,20,0,0,0
20757,2,0,0,0
20756,9,0,1,0
11907,1,0,0,0
20536,81,11,0,0
20535,2,0,0,0
20531,3,0,0,0
18418,4,0,0,0
8552,8,0,0,0
7271,1,0,0,0
12551,1,0,0,0
7278,7,0,0,0
12554,1,0,0,0
8557,1,0,0,0
6833,4,0,0,0
15721,44,1,0,0
6836,4,0,0,0
15896,8,2,0,0
15897,8,0,0,0
15899,6,0,0,0
6839,30,3,0,0
29314,5,0,0,0
10557,2,0,0,0
29316,1,0,0,0
10555,6,0,0,0
29311,4,0,0,0
29313,5,0,0,0
8006,1,0,0,0
10559,6,0,0,0
2869,1,0,0,0
16454,3,0,0,0
27194,5,0,0,0
8822,4,0,0,0
18269,2,0,0,0
8826,5,0,1,0
8824,1,0,0,0
18917,4,0,0,0
18912,20,0,1,0
18265,1,0,0,0
18267,1,0,0,0
15098,1,0,0,0
8778,5,0,0,0
15624,1,0,0,0
15091,2,0,0,0
15094,4,2,0,0
15096,15,3,0,0
8775,19,2,0,0
7645,6,0,0,0
7648,3,0,0,0
11873,1,0,0,0
5498,1,0,0,0
1747,1,0,0,0
1742,3,0,0,0
1743,2,0,0,0
3306,2,0,0,0
14413,27,0,0,0
11172,2,0,0,0
24538,2,0,0,0
14417,1,0,1,0
11176,971,20,2,1
11175,17,0,0,0
11174,8,0,0,0
28378,18,2,0,0
14419,4,0,0,0
11178,2,0,0,0
24537,2,0,0,0
24534,7,1,0,0
10310,1,0,0,0
1298,1,0,0,0
5492,4,1,0,0
7299,3,0,0,0
1293,60,3,0,0
1290,9,0,0,0
1563,13,0,0,0
1565,8,2,0,0
1566,5,0,0,0
10645,3,0,0,0
21506,3,0,0,0
10316,2,0,0,0
13820,2,0,0,0
24020,3,0,0,0
5638,4,0,0,0
5639,5,2,0,0
4441,3,0,0,0
28196,1,0,0,0
28191,2,0,0,0
28190,4,0,0,0
28192,1,0,0,0
8483,7,2,0,0
8485,1,0,0,0
8486,1,0,0,0
8489,8,2,1,0
